COCCC1=CC=C(OCC(O)CNC(C)C)C=C1	6904ChEMBLOSDD
OC1=C(CC2=C(O)C3=C(OC2=O)C=CC=C3)C(=O)OC2=C1C=CC=C2	4513ChEMBLOSDD
[H][C@]12SCC(CSC3=NN=NN3C)=C(N1C(=O)[C@H]2NC(=O)C(=N/OC)\C1=CSC(N)=N1)C(O)=O	55490ChEMBLOSDD
CCCN(CCC)CCC1=C2CC(=O)NC2=CC=C1	8888ChEMBLOSDD
COC1=CC=C(C=C1)C(Cl)=C(C1=CC=C(OC)C=C1)C1=CC=C(OC)C=C1	3641ChEMBLOSDD
COC(=O)C1=C(C)NC(C)=C(C1C1=CC=CC2=NON=C12)C(=O)OC(C)C	6073ChEMBLOSDD
CC(=O)NC1=C(I)C(C(O)=O)=C(I)C(NC(C)=O)=C1I	53691ChEMBLOSDD
NCCC1=CC=NN1	59170ChEMBLOSDD
[H][C@@]12CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@]3([H])[C@]1([H])OC(C)(C)O2	63631ChEMBLOSDD
[H][C@]12SCC(CSC3=NN=NN3C)=C(N1C(=O)[C@]2(NC(=O)CSCC#N)OC)C(O)=O	3489ChEMBLOSDD
CCCC1=NC(=C(N1CC1=CC=C(C=C1)C1=C(C=CC=C1)C1=NN=NN1)C(O)=O)C(C)(C)O	48416ChEMBLOSDD
COC1=C(NC2=C3C=CC=CC3=NC3=CC=CC=C23)C=CC(NS(C)(=O)=O)=C1	2687ChEMBLOSDD
CN1C2=C(NC=N2)C(=O)N(C)C1=O	28177ChEMBLOSDD
C[C@@H]1CCN([C@H](C1)C(O)=O)C(=O)[C@H](CCCNC(N)=N)NS(=O)(=O)C1=CC=CC2=C1NCC(C)C2	94385ChEMBLOSDD
N[C@@H](CC1=CC(I)=C(OC2=CC(I)=C(O)C=C2)C(I)=C1)C(O)=O	18258ChEMBLOSDD
CC(C)N(CCC(C(N)=O)(C1=CC=CC=C1)C1=NC=CC=C1)C(C)C	4657ChEMBLOSDD
CCN(CC)CC(=O)NC1=C(C)C=CC=C1C	6456ChEMBLOSDD
CN1CCC[C@@H]1CCO[C@](C)(C1=CC=CC=C1)C1=CC=C(Cl)C=C1	3738ChEMBLOSDD
[H][C@@](O)(CO)[C@@]([H])(O[C@@]1([H])O[C@]([H])(CO)[C@@]([H])(O[C@@]2([H])O[C@]([H])(C)[C@@]([H])(N[C@@]3([H])C=C(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]3([H])O)[C@]([H])(O)[C@@]2([H])O)[C@]([H])(O)[C@@]1([H])O)[C@]([H])(O)[C@@]([H])(O)C=O	2376ChEMBLOSDD
COC1=CC=C(C=C1)C(CN(C)C)C1(O)CCCCC1	9943ChEMBLOSDD
CC(C)OC(=O)CCC\C=C/C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1\C=C\[C@@H](O)COC1=CC=CC(=C1)C(F)(F)F	746859ChEMBLOSDD
